"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"48",NA,"IMA","MAC","53087","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","N.A.Pereira","2013-01-14T00:00:00.000+0000",NA,"11177",NA,"Chagas-Mota; J.A.Rocha; E.S.França",2011,9,24,"brazil","alagoas","branquinha","APA de Murici, Fazenda Riachão.",0,0,"Árvore ca. 15 m de altura. Flores cremes.; Mata Atlântica.","BRA:IMA:MAC:0000053087",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4053,-9.223917,-36.040175,"centroide mpo (0)"
"49",NA,"IMA","MAC","56005","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"7883",NA,"O.J.Pereira; L.F.D.Valentim; R.P.Lyra-Lemos",2011,9,26,"brazil","alagoas","coqueiro seco","Floresta na encosta, Antropizada. Vegetação sobre terreno terciário. Formação de barreiras.",-35.799556,-9.665278,"Planta com ca. 8 m. Flor creme.; Mata Atlântica.","BRA:IMA:MAC:0000056005",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3969,-9.665278,-35.799556,"original coordinates"
"50",NA,"IMA","MAC","53086","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","N.A.Pereira","2013-01-14T00:00:00.000+0000",NA,"11176",NA,"Chagas-Mota; J.A.Rocha; E.S.França",2011,9,24,"brazil","alagoas","branquinha","APA de Murici, Fazenda Riachão.",0,0,"Árvore ca. 15 m de altura. Flores cremes.; Mata Atlântica.","BRA:IMA:MAC:0000053086",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4053,-9.223917,-36.040175,"centroide mpo (0)"
"51",NA,"UFPB","JPB","49502","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Amorim, BS","2011-10-01T00:00:00.000+0000",NA,"1132",NA,"Amorim, BS; Araújo, DA; Chagas, MA",2011,10,25,"brazil","alagoas","quebrangulo","Reserva Biológica da Pedra Talhada, Mata próximo ao alojamento, interior da mata",-36.430556,-9.254444,"Arvoreta 4m alt., folhas com margem revoluta, frutos cobertos por tricomas ferrugíneos. Material tratado com álcool 90%.; Floresta Atlântica","BRA:UFPB:JPB:0000049502",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.254444,-36.430556,"original coordinates"
"52","2016-04-12T05:45:00.000+0000","MO","MO","100581588","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","B.S. Amorim","2011-01-01T00:00:00.000+0000",NA,"Amorim 1132",NA,"Bruno S. Amorim|D. Araújo|M.A. Chagas",2011,10,25,"brazil","alagoas",NA,"REBIO Pedra Talhada, Mata próximo ao alojamento, interior da mata Floresta Atlântica.",-36.430556,-9.254444,NA,"urn:catalog:MO:Tropicos:100581588","http://www.tropicos.org/Specimen/100581588","Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-9.254444,-36.430556,"original coordinates"
"53",NA,"UFPB","JPB","48600","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2013-09-10T00:00:00.000+0000",NA,"15564",NA,"Thomas, WW; Barbosa, MR; Souza-Alves, JP",2011,11,3,"brazil","sergipe","itaporanga d'ajuda","40 Km S of Aracaju on SE 99 to Poavoado Paraé, then 4 Km Fazenda Trapsa.",-37.255972,-11.166417,"Tree 5m; leaves revolute; fruit green.; Disturbed moist forest (tabuleiro forest) over sand and clay. Habitat for Calicebus coimbrae.","BRA:UFPB:JPB:0000048600",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3733,-11.166417,-37.255972,"original coordinates"
"54",NA,"UFPB","JPB","50342","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"228",NA,"Gomes, LA; Santos, LAS; Silva, RN; Santos, E",2011,11,4,"brazil","sergipe","capela","RVS Mata do Junco, Margem da estrada principal",-37.084722,-10.964444,"Árvore de aproximadamente 6 m de altura. Frutos imaturos com tricomas ferrugíneos.; Mata Atlântica.","BRA:UFPB:JPB:0000050342",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3833,-10.964444,-37.084722,"original coordinates"
"55",NA,"IMA","MAC","45427","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"6931",NA,"Chagas-Mota",2010,1,21,"brazil","alagoas","maribondo","Fazenda Boca da Mata.",0,0,"Árvore ca. 10 m de altura. Frutos marrons.; Mata Atlântica.","BRA:IMA:MAC:0000045427",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3984,-9.558755,-36.295714,"centroide mpo (0)"
"56",NA,"UEFS","HUEFS","184295","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.",NA,NA,NA,"6202",NA,"Miranda, A.M.",2010,8,17,"brazil","bahia","salvador","Bairro Mussurunga, Vila Verde.",NA,NA,"área Antropizada.","BRA:UEFS:HUEFS:0000184295",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3474,-12.871185,-12.871185,"centroide mpo"
"57",NA,"IMA","MAC","55530","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"425",NA,"A.Costa",2010,8,12,"brazil","alagoas","traipu","Serra -da-Mão.",0,0,"Arbusto ca. 3 m de alt. Flores amarelas.; Caatinga.","BRA:IMA:MAC:0000055530",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3930,-9.897179,-36.968456,"centroide mpo (0)"
"58",NA,"IMA","MAC","49142","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"8181",NA,"Chagas-Mota",2010,8,20,"brazil","alagoas","coite do noia","Pereiro Velho.",0,0,"Árvore ca. 10 m de altura. Flores cremes.; Agreste.","BRA:IMA:MAC:0000049142",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3970,-9.631295,-36.581152,"centroide mpo (0)"
"59",NA,"IMA","MAC","48974","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"8013",NA,"Chagas-Mota; G.A.Gomes-Costa",2010,8,13,"brazil","alagoas","pilar","Fazenda Lamarão.",0,0,"Árvore ca. 12 m de altura. Botões ferrugíneos.; Mata Atlântica.","BRA:IMA:MAC:0000048974",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3976,-9.613116,-36.002645,"centroide mpo (0)"
"60",NA,"UFPE","UFP","75164","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Oliveira, M.","2011-08-01T00:00:00.000+0000",NA,"294",NA,"Farias-Fonseca, C.",2010,9,27,"brazil","pernambuco","buique","Centro-Terras de seu Francisco. Riachão, Tanque. BC fora da P2.",0,0,"DESC:Cápsula loculicida. Arbóreo-Arbustivo com inflorescência e inicio de frutificação. Autocoria.;","BRA:UFPE:UFP:0000075164",NA,"Cupania revoluta Radlk.",NA,NA,4154,-8.649471,-37.122599,"centroide mpo (0)"
"61",NA,"IMA","MAC","48775","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"500",NA,"F.Cavalcante; J.P.M.Nascimento",2010,9,1,"brazil","alagoas","rio largo","Fazenda Manibu.",0,0,"Árvore ca. 4m de altura. Flores cremes.; Mata Atlântica.","BRA:IMA:MAC:0000048775",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4003,-9.478091,-35.864153,"centroide mpo (0)"
"62",NA,"IMA","MAC","49760","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","L.A.Pereira","2013-01-14T00:00:00.000+0000",NA,"8799",NA,"Chagas-Mota",2010,10,4,"brazil","alagoas","quebrangulo","Reserva Biológica Pedra Talhada.",0,0,"Árvore ca. 6 m de altura. Frutos marrons.; Mata Atlântica.","BRA:IMA:MAC:0000049760",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.311118,-36.468669,"centroide mpo (0)"
"63",NA,"IPA","IPA","90582","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Oliveira, M.A.","2017-08-08T00:00:00.000+0000",NA,"5158",NA,"Oliveira, M.; Mattos, M.R.; Mattos, M.R.",2010,10,23,"brazil","pernambuco","garanhuns","Fazenda Serra Branca., Magano.",-40.972222,-9.177222,NA,"BRA:IPA:IPA:0000090582",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4105,-9.177222,-40.972222,"original coordinates"
"64",NA,"IMA","MAC","49923","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"8962",NA,"Chagas-Mota",2010,10,6,"brazil","alagoas","quebrangulo","Reserva Biológica Pedra Talhada, Riacho Valdevino.",0,0,"Árvore ca. 15 m de altura. Frutos ferrugíneos.; Mata Atlântica.","BRA:IMA:MAC:0000049923",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.311118,-36.468669,"centroide mpo (0)"
"65",NA,"IMA","MAC","50292","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"9331",NA,"Chagas-Mota",2010,11,12,"brazil","alagoas","maribondo","Fazenda Boca da Mata.",0,0,"Árvore ca. 9 m de altura. Botões ferrugíneos.; Mata Atlântica.","BRA:IMA:MAC:0000050292",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3984,-9.558755,-36.295714,"centroide mpo (0)"
"66",NA,"IMA","MAC","50296","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"9335",NA,"Chagas-Mota",2010,11,12,"brazil","alagoas","maribondo","Fazenda Boca da Mata.",0,0,"Árvore ca. 10 m de altura. Frutos ferrugíneos.; Mata Atlântica.","BRA:IMA:MAC:0000050296",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3984,-9.558755,-36.295714,"centroide mpo (0)"
"67",NA,"IMA","MAC","50505","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"9544",NA,"Chagas-Mota",2010,11,20,"brazil","alagoas","tanque d'arca","RPPN Cachoeira.",0,0,"Árvore ca. 6 m de altura. Frutos ferrugíneos.; Mata Atlântica.","BRA:IMA:MAC:0000050505",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3985,-9.557747,-36.423132,"centroide mpo (0)"
"68",NA,"UEFS","HUEFS","178892","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"81",NA,"Adorno, H.",2010,12,16,"brazil","bahia","salvador","Mussurunga.",NA,NA,"Área antropizada.","BRA:UEFS:HUEFS:0000178892",NA,"Cupania revoluta Radlk.",NA,NA,3474,-12.871185,-12.871185,"centroide mpo"
"69",NA,"UFPB","JPB","47668","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2013-09-10T00:00:00.000+0000",NA,"692",NA,"Melo, AV de; Pessoa, EM; Chagas, MA",2010,12,18,"brazil","pernambuco","lagoa dos gatos","RPPN Pedra D'Anta, Coletada na margem da estrada.",-35.854722,-8.707778,"Árvore com frutos marrons e sementes pretas.","BRA:UFPB:JPB:0000047668",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4148,-8.707778,-35.854722,"original coordinates"
"70",NA,"UNIVASF","HVASF","2814","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","J.A. Siqueira Filho","2011-09-01T00:00:00.000+0000",NA,"1771",NA,"J.G. Carvalho-Sobrinho",2009,1,13,"brazil","pernambuco","tacaratu","Distrito de Tacaratuzinho, Sítio dos Morcegos.",-38.133889,-9.067222,"Arvoreta ca. 3,5m alt. Folíolos coriáceos. Frutos maduros com exocarpo alaranjado. Sementes negras, com arilo alaranjado. OBS.: Fotos.","BRA:UNIVASF:HVASF:0000002814",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4099,-9.067222,-38.133889,"original coordinates"
"71",NA,"UEFS","HUEFS","171631","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"129",NA,"Matos, I.S.",2009,1,12,"brazil","sergipe","itaporanga","Fazenda Trapsa.",NA,NA,"Borda da Mata.","BRA:UEFS:HUEFS:0000171631",NA,"Cupania revoluta Radlk.",NA,NA,NA,NA,NA,"centroide mpo"
"72",NA,"IMA","MAC","35687","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"2412",NA,"M.N.Rodrigues",2009,1,27,"brazil","alagoas","coruripe",NA,0,0,"Árvore ca. de 2,5m de altura. Frutos avermelhados e verdes.; Mata Atlântica secundária.","BRA:IMA:MAC:0000035687",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3899,-10.082243,-36.229105,"centroide mpo (0)"
"73",NA,"IMA","MAC","35558","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"1776",NA,"Chagas-Mota; L.M.Leão",2009,2,4,"brazil","alagoas","marechal deodoro","Dunas do Cavalo Russo.",0,0,"Árvore ca. 8 m de altura. Inflorescência marrom.; Restinga/Encosta","BRA:IMA:MAC:0000035558",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3955,-9.716296,-35.906311,"centroide mpo (0)"
"74",NA,"IMA","MAC","37589","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"11990",NA,"R.P.Lyra-Lemos; E.C.O. Chagas; M.C.S.Mota",2009,2,23,"brazil","alagoas","mata grande","Mata do Pau Grande.",-37.366667,-9.916667,"Árvore ca. 8 m de alt. Estéril.; Brejo de Altitude.","BRA:IMA:MAC:0000037589",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4083,-9.916667,-37.366667,"original coordinates"
"75",NA,"IMA","MAC","38488","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"11874",NA,"R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota",2009,2,22,"brazil","alagoas","traipu",NA,0,0,"Árvore ca. de 5m de altura. Estéril.; Brejo de Altitude.","BRA:IMA:MAC:0000038488",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3930,-9.897179,-36.968456,"centroide mpo (0)"
"76",NA,"IMA","MAC","36635","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"s.n.",NA,"S.P.Gomes; L.M.Leão; M.C.S.Mota",2009,3,20,"brazil","alagoas","palmeira dos indios","Serra das Pias, Fazenda Fortaleza.",-37.035278,-9.701944,"Árvore ca. 8 m de alt.; Brejo de altitude.","BRA:IMA:MAC:0000036635",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4012,-9.701944,-37.035278,"original coordinates"
"77",NA,"IMA","MAC","37605","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"2320",NA,"Chagas-Mota",2009,3,17,"brazil","alagoas","mata grande","Fazenda Pau Grande.",0,0,"Árvore ca. 12 m de altura. Frutos passados.; Brejo de Altitude.","BRA:IMA:MAC:0000037605",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4083,-9.055647,-37.759522,"centroide mpo (0)"
"78",NA,"UNIVASF","HVASF","5376","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","J.A. Siqueira Filho","2011-09-01T00:00:00.000+0000",NA,"4214",NA,"Marcondes Oliveira",2009,5,26,"brazil","bahia","gentio do ouro","Curralinho, Sítio Coqueiro, Solo em grande parte arenoso, Paisagem com grande conjunto de Serras e afloramentos rochosos",-42.686889,-11.422139,"arvoreta ± 3.5m alt. Caule acastanhado. Folhas brilhantes. Botões florais acobreados. Frutos maturos marrons. Frequente. inharé","BRA:UNIVASF:HVASF:0000005376",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3686,-11.422139,-42.686889,"original coordinates"
"79",NA,"IMA","MAC","42579","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","L.A.Pereira","2013-01-14T00:00:00.000+0000",NA,"4099",NA,"Chagas-Mota",2009,6,25,"brazil","alagoas","quebrangulo","Serra das Guaribas.",0,0,"Árvore ca. 8 m de altura. Inflorescência marrom.; Mata Pluvial Atlântica.","BRA:IMA:MAC:0000042579",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.311118,-36.468669,"centroide mpo (0)"
"80",NA,"IMA","MAC","42580","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2013-01-14T00:00:00.000+0000",NA,"4100",NA,"Chagas-Mota",2009,6,25,"brazil","alagoas","quebrangulo","Serra das Guaribas.",0,0,"Árvore ca. 8 m de altura. Frutos passados.; Mata Pluvial Atlântica.","BRA:IMA:MAC:0000042580",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4031,-9.311118,-36.468669,"centroide mpo (0)"
"81",NA,"IMA","MAC","42761","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"4281",NA,"Chagas-Mota; M.B.Santos; E.G.Santos Júnior",2009,7,10,"brazil","alagoas","santana do ipanema","Serra do Gugi",0,0,"Árvore ca. 6 m de altura. Inflorescência imatura. Frutos passados.; Brejo de Altitude.","BRA:IMA:MAC:0000042761",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4024,-9.358322,-37.211057,"centroide mpo (0)"
"82",NA,"IMA","MAC","40831","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","L.A.Pereira","2013-01-14T00:00:00.000+0000",NA,"12478",NA,"R.P.Lyra-Lemos; F.Cavalcante",2009,8,29,"brazil","alagoas","coruripe","Fazenda Capiatã.",-36.295556,-10.021944,"Árvore ca. 5 m de altura. Botões florais verdes.; Mata Atlântica.","BRA:IMA:MAC:0000040831",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3899,-10.021944,-36.295556,"original coordinates"
"83",NA,"IMA","MAC","43458","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"4962",NA,"Chagas-Mota",2009,8,15,"brazil","alagoas","tanque d'arca","Morro do Cruzeiro.",0,0,"Árvore ca. 6 m de altura. Flores cremes.; Mata Pluvial Atlântica.","BRA:IMA:MAC:0000043458",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3985,-9.557747,-36.423132,"centroide mpo (0)"
"84",NA,"UFPE","UFP","61337","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"539",NA,"Souza, J.A.N.",2009,10,28,"brazil","pernambuco","igarassu","Usina São José. Mata de Piedade.",-34.99445,-7.840917,"HABITAT:Mata Atlântica. Borda com canavial.; DESC:Árvore de aprox, 7,5cm de altura, muitos frutos capsulares loculocida, arilo alvo, presença de uma semente abortada em um lóculo individualizado, semente negra. Frutos capsula","BRA:UFPE:UFP:0000061337",NA,"Cupania revoluta Radlk.",NA,NA,4313,-7.840917,-34.99445,"original coordinates"
