"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"374",NA,"Instituto de Botânica, IBT","SP","31054","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL","1984-01-01T00:00:00.000+0000",NA,"168",NA,"Koscinsky, M",1933,NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira",0,0,NA,"BRA:IBt:SP:0000031054",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"375",NA,"NY","NY","798076","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,"28130",NA,"F. C. Hoehne",1931,8,5,"Brazil","SÃ£o Paulo",NA,"Jardim Botanico, S. Paulo",-46.618358,-23.646109,NA,"9c6af1d5-29d8-492b-a555-d985636a0f2d",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"376",NA,"Instituto de Botânica, IBT","SP","28130","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, DP","2016-07-01T00:00:00.000+0000",NA,"s.n.",NA,"Handro, O",1931,8,5,"Brazil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico",0,0,NA,"BRA:IBt:SP:0000028130",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"377",NA,"UNICAMP","UEC","96170","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"74",NA,"Handro, O.",1931,8,5,"Brazil","São Paulo","São Paulo","Parque do estado e Jardim Botânico.",0,0,"Árvore com flores roxas, aromáticas. Planta lenhosa do Jardim Botânico. Nativa.","BRA:UNICAMP:UEC:0000096170",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"378",NA,"US","Botany","3319222","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"SP 28130",NA,"O. Handro",1931,8,5,"Brazil","São Paulo",NA,"Brasil, São Paulo, Capital. Nativa no parque do Estado e jardim Botanico",NA,NA,NA,"http://n2t.net/ark:/65665/3a8e56c51-e9be-42f2-b7cf-132fc947e654",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"379",NA,"MBML","MBML-HERBARIO","22152","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","M. Monge/VIII-2011",NA,NA,"0",NA,"O. Handro",1931,8,5,"Brazil","São Paulo",NA,"Nativa no Parque do Estado e Jardim Botanico",-46.623611,-23.641111,"Árvore com flores roxas e aromaticas.","BRA:MBML:MBML-HERBARIO:0000022152",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"381",NA,"Instituto de Botânica, IBT","SP","580","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, GL","1984-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, FC",1917,9,24,"Brazil","São Paulo","São Paulo","Butantã",0,0,NA,"BRA:IBt:SP:0000000580",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"382",NA,"NY","NY","798074","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,"580",NA,"F. C. Hoehne",1917,9,24,"Brazil","SÃ£o Paulo",NA,"Butantan",-46.724373,-23.565521,NA,"af09594d-d63f-451f-bdbe-92e36e116514",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"383",NA,"NY","NY","798077","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,"133",NA,"E. Schwebel",1917,12,NA,"Brazil","SÃ£o Paulo",NA,"Alto da Serra. ServiÃ§o Florestal da C. Paulista de Estr. de Ferro",0,0,NA,"98bcd9d0-c422-44ac-b73c-c878094b9fc1",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"384","2009-07-17T17:34:00.000+0000","MO","MO","3363063","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gerlad L. Smith 1980-","1981-01-01T00:00:00.000+0000",NA,"Dusén 17428",NA,"Per Dusén",1915,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:3363063","http://www.tropicos.org/Specimen/3363063","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"385",NA,"US","Botany","1280948","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"13042",NA,"P. K. Dusén",1911,9,17,"Brazil","Paraná",NA,"Paraná: Jaguariahyva, in sihrila [interpreted]",NA,NA,NA,"http://n2t.net/ark:/65665/372728dca-9b0f-4205-9e59-5ab7e40c9c42",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"386","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964551","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Hind, D.J.N.",NA,NA,"6940",NA,"Dusén, P.",1908,10,22,"Brazil",NA,NA,"Serrinha.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000964551",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"387",NA,"US","Botany","1280947","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"6940",NA,"P. K. Dusén",1908,10,22,"Brazil","Paraná",NA,"Brasilienses. Paraná: Serriuha, in silvula",NA,NA,NA,"http://n2t.net/ark:/65665/3d372206c-8277-49aa-b9f1-f41565ee1211",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"388",NA,"NY","NY","798084","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,"6940",NA,"P. K. H. DusÃ©n",1908,10,22,"Brazil","ParanÃ¡",NA,"Serrinha",0,0,NA,"703c10c3-e6d8-465e-9881-211e9f4eddb1",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"389","2009-07-17T17:34:00.000+0000","MO","MO","3362260","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gerald L. Smith 1980-","1981-01-01T00:00:00.000+0000",NA,"Dusén 6940",NA,"Per Dusén",1908,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:3362260","http://www.tropicos.org/Specimen/3362260","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"390","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964554","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J.N.",NA,NA,"II 150",NA,"Regnell, A.F.",1861,9,16,"Brazil",NA,"Caldas",NA,NA,NA,"Recd 8/82","http://specimens.kew.org/herbarium/K000964554",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"391","2010-10-06T00:00:00.000+0000","BR",NA,"BR0000005504152","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,"SYNTYPE","S.N.",NA,"Widgren J.F.",1845,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005504152",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"392",NA,"MBML","MBML-HERBARIO","2320","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","M. Monge/VIII-2011",NA,NA,"0",NA,"A. Duarte",NA,NA,NA,"Brazil","Minas Gerais","Maria da Fé",NA,-45.398889,-22.291389,"Ex. Herb. Secretaria de Agricultura, Terras e Colonização do ES.","BRA:MBML:MBML-HERBARIO:0000002320",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"393","2016-06-27T00:00:00.000+0000","O","V","2014639","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Per Sunding","2007-08-01T00:00:00.000+0000",NA,"II 150",NA,"A. F. Regnell",NA,NA,NA,"Brazil",NA,NA,"Prov. Minas Geraes. Caldas.",NA,NA,NA,"urn:catalog:O:V:2014639",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"394","2017-10-12T12:51:32.000+0000","JBRJ","RB","RB01234117","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,NA,NA,"Nunes,J.M.S.",NA,NA,NA,"Brazil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1234117",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"395","2017-10-12T12:51:33.000+0000","JBRJ","RB","RB01234118","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"1086",NA,"Smith,G.L.",NA,NA,NA,"Brazil","Paraná","Paraná",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1234118",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"397",NA,"UFRGS","ICN","119361","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"8401",NA,"Sobral, M; et al.",NA,NA,NA,"Brazil","Sc","Varaneira","Rio do Campo",0,0,"Região de mata ombrófila mista; arvoreta 4m, em beira de mata; estéril. V. Cabrera e Klein, Fl. Il. Cat.-Vernonieae: 258. 1980.","BRA:UFRGS:ICN:0000119361",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"398","2010-10-06T00:00:00.000+0000","BR",NA,"BR0000005523030","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,"SYNTYPE","II.150",NA,"Regnell A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005523030",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"399",NA,"F","Botany","V0049158F","Carphobolus regnellii var. subintegrifolia Sch.Bip.","Asteraceae","Piptocarpha","regnellii","subintegrifolia","var. subintegrifolia Sch.Bip.",NA,NA,"ISOTYPE",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"998c2124-e974-42c1-8686-81ce0690429f",NA,"Carphobolus regnellii var. subintegrifolia Sch.Bip.",NA,NA
"400","2017-10-12T12:51:32.000+0000","JBRJ","RB","RB01234116","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"970",NA,"Smith,G.L.",NA,NA,NA,"Brazil","São Paulo","São Paulo",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1234116",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"402",NA,"Universidade Federal do Paraná, UFPR","EFC","11452","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,NA,NA,"Curcio, G.R.; Bonnet, A.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Cachoeira do Alemão, rio Tamanduá",NA,NA,NA,"BRA:UFPR:EFC:0000011452",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"403",NA,"MBM","MBM","271784","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J","2009-09-01T00:00:00.000+0000",NA,"491B",NA,"Linsingen, L von",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Rio Diamante",0,0,"Árvore, 4m. Mata de galeria alterada","BRA:MBM:MBM:0000271784",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"404",NA,"LP","HERB","128431","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","-",NA,NA,NA,NA,"Reitz, P. R.",NA,NA,NA,"Brazil","-",NA,NA,NA,NA,NA,NA,NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"407","2017-10-12T15:44:30.000+0000","JBRJ","RB","RB01234115","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"3244",NA,"Ferreira,V.F.",NA,NA,NA,"Brazil","São Paulo","São Paulo",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1234115",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"409","2008-05-27T22:02:00.000+0000","MO","MO","3362968","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gerald L. Smith 1980-","1981-01-01T00:00:00.000+0000",NA,"GLAYEON 7720",NA,"* GLAYEON",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:3362968","http://www.tropicos.org/Specimen/3362968","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"413","2007-07-17T09:07:52.000+0000","K","Herbarium","K000497076","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"s.n.",NA,"Sello",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Ex. Herb. Berol. 8/69. [1869]","http://specimens.kew.org/herbarium/K000497076",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"414",NA,"IF","SPSF","52066","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","N.M.Ivanauskas","2015-06-28T00:00:00.000+0000",NA,"525",NA,"M.G.K.Cornia et al.",NA,NA,NA,"Brazil","Mg","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão",-45.302778,-22.592222,"COLETA: Árvore de 13m de altura. Indivíduo nº 2015-2631 da Fitossociologia. Material infértil.; GEOGRAFIA: Floresta Ombrófila Mista.;","BRA:IF:SPSF:0000052066",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"415","2014-09-25T00:00:00.000+0000","K","Herbarium","K000964552","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, G.L.",NA,NA,"7720",NA,"Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000964552",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"416","2007-07-17T10:14:54.000+0000","K","Herbarium","K000497075","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Smith, G.L.",NA,NA,"4",NA,"Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Herbarium Hookerianum 1867.","http://specimens.kew.org/herbarium/K000497075",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
